Ticker,Company Name,Sector,Industry,Fiscal_Year,Report Date,Revenue,COGS,SGA,Operating_Income,Net_Income,Total Assets,COGS_ratio,SGA_ratio,Operating_margin,Net_margin,Log_Assets
DG,DOLLAR GENERAL CORP,Consumer Defensive,Retail - Defensive,2024,2025-01-31,40612308000.0,-28594811000.0,-10303423000.0,1714074000.0,1125253000,31132733000.0,0.7040922421843152,0.25370198118265036,0.0422057766330345,0.02770719162279573,24.16152561067194
DIBS,"1stdibs.Com, Inc.",Consumer Cyclical,Retail - Apparel & Specialty,2020,2020-12-31,81863000.0,-25948000.0,-49091000.0,-9686000.0,-12528000,81342000.0,0.3169685938702466,0.5996726237738661,-0.11831963157959029,-0.15303617018677546,18.21417304628958
DIBS,"1stdibs.Com, Inc.",Consumer Cyclical,Retail - Apparel & Specialty,2021,2021-12-31,102731000.0,-32167000.0,-68707000.0,-17253000.0,-20963000,192254000.0,0.3131187275505933,0.6688049371659966,-0.16794346399820892,-0.20405719792467708,19.074327972375453
DIBS,"1stdibs.Com, Inc.",Consumer Cyclical,Retail - Apparel & Specialty,2022,2022-12-31,96849000.0,-29670000.0,-72370000.0,-29628000.0,-22538000,195796000.0,0.30635318898491465,0.7472457123976499,-0.3059195242077874,-0.23271277968796786,19.092583858842815
DIBS,"1stdibs.Com, Inc.",Consumer Cyclical,Retail - Apparel & Specialty,2023,2023-12-31,84684000.0,-25111000.0,-65227000.0,-27298000.0,-22699000,180815000.0,0.29652590808181,0.7702399508761986,-0.3223513296490482,-0.26804355013934156,19.012984967082748
DIBS,"1stdibs.Com, Inc.",Consumer Cyclical,Retail - Apparel & Specialty,2024,2024-12-31,88257000.0,-24831000.0,-65456000.0,-23195000.0,-18633000,145758000.0,0.2813487881981033,0.7416522202204924,-0.26281201491099854,-0.21112206397226282,18.797458270196277
DKS,DICKS SPORTING GOODS INC,Consumer Cyclical,Retail - Apparel & Specialty,2020,2021-01-31,9584019000.0,-6533312000.0,-2298534000.0,741477000.0,530251000,7752859000.0,0.6816881310439806,0.2398298667813576,0.07736597767596246,0.055326580633865606,22.77132751550941
DKS,DICKS SPORTING GOODS INC,Consumer Cyclical,Retail - Apparel & Specialty,2021,2022-01-31,12293368000.0,-7581482000.0,-2664083000.0,2034503000.0,1519871000,9041676000.0,0.6167131741277085,0.21670896047364727,0.16549598124777523,0.12363340949363917,22.92511039239646
DKS,DICKS SPORTING GOODS INC,Consumer Cyclical,Retail - Apparel & Specialty,2022,2023-01-31,12368198000.0,-8083640000.0,-2799853000.0,1463019000.0,1043138000,8992196000.0,0.6535826803548909,0.22637517607657962,0.11828877577800744,0.08434033801852137,22.91962292701322
DKS,DICKS SPORTING GOODS INC,Consumer Cyclical,Retail - Apparel & Specialty,2023,2024-01-31,12984399000.0,-8450664000.0,-3183530000.0,1282365000.0,1046519000,9311752000.0,0.6508321255377318,0.2451811593282061,0.0987619835157561,0.08059818556099516,22.954543095278442
DKS,DICKS SPORTING GOODS INC,Consumer Cyclical,Retail - Apparel & Specialty,2024,2025-01-31,13442849000.0,-8617153000.0,-3294272000.0,1473932000.0,1165308000,10458694000.0,0.641021334093688,0.24505757670862777,0.10964431721281702,0.0866860886408826,23.070699431191397
DLTH,DULUTH HOLDINGS INC.,Consumer Cyclical,Retail - Apparel & Specialty,2020,2021-01-31,638783000.0,-307257000.0,-307311000.0,24215000.0,13577000,514940000.0,0.4810037211384774,0.4810882568884895,0.0379080219730331,0.021254479220643004,20.059560946986423
DLTH,DULUTH HOLDINGS INC.,Consumer Cyclical,Retail - Apparel & Specialty,2021,2022-01-31,698584000.0,-321260000.0,-333225000.0,44099000.0,29702000,515550000.0,0.45987311475785303,0.47700061839377944,0.06312626684836756,0.04251743526905855,20.060744849928227
DLTH,DULUTH HOLDINGS INC.,Consumer Cyclical,Retail - Apparel & Specialty,2022,2023-01-31,653307000.0,-309872000.0,-337204000.0,6231000.0,2304000,527454000.0,0.47431299526868687,0.5161493754084986,0.009537629322814541,0.0035266727587489497,20.083572215720555
DLTH,DULUTH HOLDINGS INC.,Consumer Cyclical,Retail - Apparel & Specialty,2023,2024-01-31,646681000.0,-321710000.0,-334540000.0,-9569000.0,-9923000,491210000.0,0.4974786641327022,0.5173184305708688,-0.014797094703571004,-0.015344505250656816,20.012382292896167
DLTR,Dollar Tree,Consumer Defensive,Retail - Defensive,2020,2021-01-31,25509300000.0,-17721000000.0,-5900400000.0,1887900000.0,1341900000,20696000000.0,0.6946878197363314,0.23130387740941538,0.07400830285425315,0.052604344297961916,23.75320628183014
DLTR,Dollar Tree,Consumer Defensive,Retail - Defensive,2021,2022-01-31,26321200000.0,-18583900000.0,-5925900000.0,1811400000.0,1327900000,21721800000.0,0.7060430375514795,0.2251379116453657,0.06881905080315487,0.05044982751546282,23.80158220150655
DLTR,Dollar Tree,Consumer Defensive,Retail - Defensive,2022,2023-01-31,15411500000.0,-9630200000.0,-3682000000.0,2099300000.0,1615400000,23022100000.0,0.6248710378613374,0.23891250040554132,0.13621646173312138,0.10481783084060604,23.85972046110112
DLTR,Dollar Tree,Consumer Defensive,Retail - Defensive,2023,2024-01-31,16781100000.0,-10761400000.0,-4245200000.0,1774500000.0,-998400000,22023500000.0,0.6412809648950307,0.2529750731477674,0.10574396195720186,-0.05949550387042566,23.815375902022655
DLTR,Dollar Tree,Consumer Defensive,Retail - Defensive,2024,2025-01-31,17578500000.0,-11284100000.0,-4832400000.0,1462000000.0,-3030100000,18644000000.0,0.6419262166851551,0.2749040020479563,0.08316978126688852,-0.17237534488153142,23.648790215456906
DNUT,"Krispy Kreme, Inc.",Consumer Defensive,Retail - Defensive,2020,2020-12-31,1122036000.0,-310909000.0,-216317000.0,4280000.0,-64301000,3060995000.0,0.2770936048397734,0.1927897144120153,0.0038144943655996776,-0.057307430421127306,21.84200586345523
DNUT,"Krispy Kreme, Inc.",Consumer Defensive,Retail - Defensive,2021,2021-12-31,1384391000.0,-354093000.0,-261883000.0,41102000.0,-24506000,3145254000.0,0.25577528313893977,0.18916837800881398,0.02968958914064018,-0.017701646427923903,21.869160486953707
DNUT,"Krispy Kreme, Inc.",Consumer Defensive,Retail - Defensive,2022,2022-12-31,1529898000.0,-406227000.0,-265764000.0,39132000.0,-15622000,3148537000.0,0.26552554484024427,0.17371354168709285,0.02557817579995529,-0.010211138258890463,21.87020373745178
DNUT,"Krispy Kreme, Inc.",Consumer Defensive,Retail - Defensive,2023,2023-12-31,1686104000.0,-443243000.0,-312735000.0,23523000.0,-37925000,3240592000.0,0.2628799884230154,0.1854778827403292,0.013951096729501858,-0.022492681352988902,21.89902186610949
DNUT,"Krispy Kreme, Inc.",Consumer Defensive,Retail - Defensive,2024,2024-12-31,1665397000.0,-409177000.0,-321998000.0,-12702000.0,3095000,3072030000.0,0.24569336920866316,0.19334609105216355,-0.007627010256413336,0.0018584157411115788,21.845604417809152
DTC,"Solo Brands, Inc.",Consumer Cyclical,Retail - Apparel & Specialty,2020,2020-12-31,60852000.0,-23183000.0,-18515000.0,-6669000.0,0,542407000.0,0.38097350949845527,0.3042628015513048,-0.10959376848747782,0.0,20.111527200111905
DTC,"Solo Brands, Inc.",Consumer Cyclical,Retail - Apparel & Specialty,2021,2021-12-31,403717000.0,-144809000.0,-159524000.0,68863000.0,10691000,837740000.0,0.35868937894614294,0.39513817847650706,0.1705724554576597,0.026481421391717466,20.54621834777515
DXLG,"DESTINATION XL GROUP, INC.",Consumer Cyclical,Retail - Apparel & Specialty,2020,2021-01-31,318946000.0,-214081000.0,-129062000.0,-45674000.0,-64538000,306755000.0,0.6712139359013751,0.4046515711123513,-0.14320292463301,-0.20234773284505841,19.541559941340953
DXLG,"DESTINATION XL GROUP, INC.",Consumer Cyclical,Retail - Apparel & Specialty,2021,2022-01-31,505021000.0,-255197000.0,-172962000.0,59636000.0,56713000,279958000.0,0.5053195807699086,0.3424847679601442,0.11808617859455349,0.11229830046671327,19.450150149882397
DXLG,"DESTINATION XL GROUP, INC.",Consumer Cyclical,Retail - Apparel & Specialty,2022,2023-01-31,545838000.0,-273240000.0,-198790000.0,58427000.0,89123000,350598000.0,0.5005880865751376,0.36419230614211545,0.1070409169020845,0.163277382666652,19.675150825928576
DXLG,"DESTINATION XL GROUP, INC.",Consumer Cyclical,Retail - Apparel & Specialty,2023,2024-01-31,521815000.0,-269393000.0,-196529000.0,42060000.0,27854000,357741000.0,0.5162615103053765,0.3766258156626391,0.08060327893985417,0.05337907112674032,19.695319818851683
DXLG,"DESTINATION XL GROUP, INC.",Consumer Cyclical,Retail - Apparel & Specialty,2024,2025-01-31,467015000.0,-249820000.0,-198282000.0,5035000.0,3055000,380955000.0,0.5349292849266084,0.4245730865175637,0.010781238289990686,0.006541545774760982,19.75819181587919
EBAY,EBAY INC,Consumer Cyclical,Retail - Apparel & Specialty,2020,2020-12-31,8894000000.0,-1797000000.0,-3076000000.0,2966000000.0,5667000000,3963968524.0,0.20204632336406567,0.34585113559703173,0.33348324713289856,0.6371711266022038,22.100511512918448
EBAY,EBAY INC,Consumer Cyclical,Retail - Apparel & Specialty,2021,2021-12-31,10420000000.0,-2650000000.0,-3091000000.0,3345000000.0,13608000000,26626000000.0,0.2543186180422265,0.29664107485604607,0.3210172744721689,1.3059500959692898,24.005154018956137
EBAY,EBAY INC,Consumer Cyclical,Retail - Apparel & Specialty,2022,2022-12-31,9795000000.0,-2680000000.0,-3099000000.0,2682000000.0,-1269000000,20850000000.0,0.2736089841755998,0.31638591117917303,0.2738131699846861,-0.12955589586523736,23.76061978519122
EBAY,EBAY INC,Consumer Cyclical,Retail - Apparel & Specialty,2023,2023-12-31,10112000000.0,-2833000000.0,-3413000000.0,2301000000.0,2767000000,21620000000.0,0.2801621835443038,0.33751977848101267,0.22755142405063292,0.27363528481012656,23.796884649157473
EBAY,EBAY INC,Consumer Cyclical,Retail - Apparel & Specialty,2024,2024-12-31,10283000000.0,-2880000000.0,-3233000000.0,2671000000.0,1975000000,19365000000.0,0.28007390839249247,0.31440241174754446,0.25974910045706506,0.19206457259554605,23.686733149913128
ELA,Envela Corporation,Consumer Cyclical,Retail - Apparel & Specialty,2020,2020-12-31,113922015.0,-90853052.0,-15553274.0,6787063.0,6383943,40579092.0,0.7975021509231557,0.136525622374218,0.05957639530866795,0.0560378343027026,17.518763516557147
ELA,Envela Corporation,Consumer Cyclical,Retail - Apparel & Specialty,2021,2021-12-31,140966078.0,-109744919.0,-20798095.0,9496969.0,10048875,59267315.0,0.7785200564351376,0.147539715193041,0.06737059819455288,0.07128576706234248,17.89756853157373
ELA,Envela Corporation,Consumer Cyclical,Retail - Apparel & Specialty,2022,2022-12-31,182685854.0,-137858768.0,-29430723.0,13944529.0,15689133,71277209.0,0.7546220190644866,0.16110017472945662,0.07633064462670437,0.08588039334452245,18.08208718491691
ELA,Envela Corporation,Consumer Cyclical,Retail - Apparel & Specialty,2023,2023-12-31,175263826.0,-133607296.0,-31537677.0,8756789.0,7147452,73474229.0,0.7623210051342826,0.17994401765484683,0.04996347049961126,0.04078110219960621,18.112445276849108
ETSY,ETSY INC,Consumer Cyclical,Retail - Apparel & Specialty,2020,2020-12-31,1725625000.0,-464745000.0,-656791000.0,424009000.0,349246000,2404489000.0,0.2693198116624411,0.38061050344078234,0.24571329228540384,0.20238812024628758,21.60060324391586
ETSY,ETSY INC,Consumer Cyclical,Retail - Apparel & Specialty,2021,2021-12-31,2329114000.0,-654512000.0,-937335000.0,465732000.0,493507000,3831809000.0,0.2810132951843491,0.40244273144208487,0.19996101521866255,0.21188615069936464,22.066602852389
ETSY,ETSY INC,Consumer Cyclical,Retail - Apparel & Specialty,2022,2022-12-31,2566111000.0,-744592000.0,-1022659000.0,386462000.0,-694288000,2634961000.0,0.2901635977555141,0.39852484947065814,0.15060221479117622,-0.2705603927499629,21.692134218071192
ETSY,ETSY INC,Consumer Cyclical,Retail - Apparel & Specialty,2023,2023-12-31,2748377000.0,-828675000.0,-1102438000.0,347932000.0,307568000,2685400000.0,0.3015143119011693,0.40112328112191303,0.12659544160062466,0.11190895572186785,21.711095529602883
ETSY,ETSY INC,Consumer Cyclical,Retail - Apparel & Specialty,2024,2024-12-31,2808332000.0,-774554000.0,-1210514000.0,380208000.0,303281000,2417782000.0,0.2758057095813458,0.43104376548071954,0.13538570226027408,0.10799328569414157,21.60611642791994
EXPR,"EXPRESS, INC.",Consumer Cyclical,Retail - Apparel & Specialty,2020,2021-01-31,1208374000.0,-1213281000.0,-450834000.0,-455215000.0,-405449000,1458457000.0,1.0040608288493462,0.37309144354314144,-0.37671697669761184,-0.33553270758887566,21.100644864492562
EXPR,"EXPRESS, INC.",Consumer Cyclical,Retail - Apparel & Specialty,2021,2022-01-31,1870296000.0,-1311829000.0,-558187000.0,779000.0,-14436000,1259454000.0,0.7014018101947499,0.2984484808821705,0.00041651161099633425,-0.007718564334201645,20.953944130660442
EYE,"National Vision Holdings, Inc.",Consumer Cyclical,Retail - Apparel & Specialty,2020,2020-12-31,1711760000.0,-551783000.0,-724985000.0,343852000.0,36277000,2333498000.0,0.32234834322568584,0.4235319203626677,0.20087629106884142,0.02119280740290695,21.57063426627214
EYE,"National Vision Holdings, Inc.",Consumer Cyclical,Retail - Apparel & Specialty,2021,2021-12-31,2079525000.0,-904779000.0,-900798000.0,176859000.0,128244000,2293091000.0,0.4350892631730804,0.43317488368738055,0.08504778735528547,0.06166985249035237,21.553166526035582
EYE,"National Vision Holdings, Inc.",Consumer Cyclical,Retail - Apparel & Specialty,2022,2022-12-31,1644675000.0,-667665000.0,-832609000.0,55711000.0,42122000,2291246000.0,0.4059555839299558,0.5062453068235365,0.033873561645917885,0.025611138978825602,21.552361611344708
EYE,"National Vision Holdings, Inc.",Consumer Cyclical,Retail - Apparel & Specialty,2023,2023-12-31,1756371000.0,-734655000.0,-904757000.0,27085000.0,-65901000,2172511000.0,0.41828007863942185,0.5151286374006403,0.015421001599320416,-0.03752111598289883,21.499149478382144
EYE,"National Vision Holdings, Inc.",Consumer Cyclical,Retail - Apparel & Specialty,2024,2024-12-31,1823320000.0,-764056000.0,-938524000.0,29391000.0,-28499000,2007771000.0,0.41904657438079984,0.5147335629511002,0.01611949630344646,-0.01563027883202071,21.4202909884477
FIVE,"FIVE BELOW, INC",Consumer Cyclical,Retail - Apparel & Specialty,2020,2021-01-31,1962137000.0,-1309807000.0,-497527000.0,154803000.0,123361000,2314770000.0,0.667541053453454,0.2535638439110011,0.07889510263554482,0.06287073736441441,21.56257616749703
FIVE,"FIVE BELOW, INC",Consumer Cyclical,Retail - Apparel & Specialty,2021,2022-01-31,2848354000.0,-1817910000.0,-565733000.0,379880000.0,278810000,2880460000.0,0.6382317647314906,0.19861751734510527,0.13336825408639516,0.09788460282675539,21.78121584056225
FIVE,"FIVE BELOW, INC",Consumer Cyclical,Retail - Apparel & Specialty,2022,2023-01-31,3076308000.0,-1980817000.0,-644831000.0,345043000.0,261528000,3324911000.0,0.6438942394584678,0.2096119764340892,0.112161396063073,0.08501359421748407,21.924708743778694
FIVE,"FIVE BELOW, INC",Consumer Cyclical,Retail - Apparel & Specialty,2023,2024-01-31,3559369000.0,-2285544000.0,-757507000.0,385571000.0,301106000,3872037000.0,0.6421205556378111,0.21282058701977793,0.10832566109330052,0.08459533136350854,22.07704656210021
FIVE,"FIVE BELOW, INC",Consumer Cyclical,Retail - Apparel & Specialty,2024,2025-01-31,3876527000.0,-2523865000.0,-861398000.0,323817000.0,253611000,4339574000.0,0.6510634390009408,0.2222086935032311,0.08353276012265619,0.0654222194247583,22.191042023559014
FLWS,1 800 FLOWERS COM INC,Consumer Cyclical,Retail - Apparel & Specialty,2020,2020-06-30,1489637000.0,-867441000.0,-460621000.0,80364000.0,58998000,774435000.0,0.5823170342841913,0.3092169434566945,0.053948713679909936,0.039605622040805914,20.46764428918631
FLWS,1 800 FLOWERS COM INC,Consumer Cyclical,Retail - Apparel & Specialty,2021,2021-06-30,2122245000.0,-1225816000.0,-650404000.0,149087000.0,118652000,1076679000.0,0.5776034340992675,0.3064697996696894,0.070249664859618,0.055908719304321605,20.797147140555616
FLWS,1 800 FLOWERS COM INC,Consumer Cyclical,Retail - Apparel & Specialty,2022,2022-06-30,2207885000.0,-1386147000.0,-673998000.0,42101000.0,29610000,1094891000.0,0.627816666176001,0.30526861679842926,0.019068475033799315,0.01341102457781995,20.81392065188111
FLWS,1 800 FLOWERS COM INC,Consumer Cyclical,Retail - Apparel & Specialty,2023,2023-06-30,2017853000.0,-1260327000.0,-613587000.0,29575000.0,-44702000,1051430000.0,0.6245881141986062,0.3040791375784064,0.014656667259706232,-0.022153249022599762,20.773416979326612
FLWS,1 800 FLOWERS COM INC,Consumer Cyclical,Retail - Apparel & Specialty,2024,2024-06-30,1831421000.0,-1096668000.0,-603076000.0,17690000.0,-6105000,1032648000.0,0.5988071557550121,0.32929402906267863,0.00965916629764538,-0.0033334771196791998,20.755392213931422
FND,"Floor & Decor Holdings, Inc.",Consumer Cyclical,Retail - Apparel & Specialty,2020,2020-12-31,2425788000.0,-1390896000.0,-798815000.0,214579000.0,194981000,2880425000.0,0.5733790421916507,0.32930124149348583,0.08845744145819832,0.08037841724008858,21.78120368965141
FND,"Floor & Decor Holdings, Inc.",Consumer Cyclical,Retail - Apparel & Specialty,2021,2021-12-31,3433533000.0,-2011267000.0,-1048841000.0,338992000.0,283230000,3730695000.0,0.5857718565687297,0.30546990519677547,0.09872979231596143,0.08248937755949921,22.039860380323148
FND,"Floor & Decor Holdings, Inc.",Consumer Cyclical,Retail - Apparel & Specialty,2022,2022-12-31,4264473000.0,-2536757000.0,-1292314000.0,396760000.0,298195000,4351242000.0,0.5948582626739576,0.3030418999018167,0.09303845985189729,0.06992540461623277,22.193727158536092
FND,"Floor & Decor Holdings, Inc.",Consumer Cyclical,Retail - Apparel & Specialty,2023,2023-12-31,4413884000.0,-2555536000.0,-1536920000.0,321428000.0,245980000,4662550000.0,0.5789767016985494,0.3482012667301633,0.07282203157128733,0.05572869608716496,22.262828345719434
FND,"Floor & Decor Holdings, Inc.",Consumer Cyclical,Retail - Apparel & Specialty,2024,2024-12-31,4455770000.0,-2527519000.0,-1672075000.0,256176000.0,205872000,5050478000.0,0.5672462896424187,0.3752606171323924,0.05749309322518891,0.046203462027887436,22.342748729219668
FTCH,Farfetch Ltd,Consumer Cyclical,Retail - Apparel & Specialty,2020,2020-12-31,1673922000.0,-902994000.0,-1351483000.0,-580555000.0,-3333171000,4282220102.0,0.5394480746414707,0.8073751345642151,-0.3468232092056858,-1.9912343585901853,22.177737427474337
FTCH,Farfetch Ltd,Consumer Cyclical,Retail - Apparel & Specialty,2021,2021-12-31,2256608000.0,-1240097000.0,-1480968000.0,-464457000.0,1466487000,4376080438.0,0.5495402834697032,0.6562805768658092,-0.20582086033551242,0.6498634233327188,22.199419283524207
FTCH,Farfetch Ltd,Consumer Cyclical,Retail - Apparel & Specialty,2022,2022-12-31,2316680000.0,-1293505000.0,-1733603000.0,-710428000.0,359287000,3751005524.0,0.5583442685221955,0.7483135348861302,-0.3066578034083257,0.15508702108189307,22.04528978071903
GCO,GENESCO INC,Consumer Cyclical,Retail - Apparel & Specialty,2020,2021-01-31,1786530000.0,-982063000.0,-813775000.0,-9308000.0,-56429000,1587368000.0,0.5497041751327993,0.45550592489350866,-0.005210100026307982,-0.03158581160126055,21.1853431356677
GCO,GENESCO INC,Consumer Cyclical,Retail - Apparel & Specialty,2021,2022-01-31,2422084000.0,-1240948000.0,-1033625000.0,147511000.0,114850000,1562099000.0,0.5123472183458543,0.42675026960254064,0.06090251205160515,0.04741784347693969,21.16929626663715
GCO,GENESCO INC,Consumer Cyclical,Retail - Apparel & Specialty,2022,2023-01-31,2384888000.0,-1248698000.0,-1042094000.0,94096000.0,71915000,1456426000.0,0.5235876904911257,0.4369572072147623,0.03945510229411193,0.030154455890591087,21.0992513263446
GCO,GENESCO INC,Consumer Cyclical,Retail - Apparel & Specialty,2023,2024-01-31,2324624000.0,-1225804000.0,-1082040000.0,16780000.0,-16827000,1329890000.0,0.5273128041352064,0.4654688242055489,0.007218371659244678,-0.007238589982724088,21.008362068992763
GCO,GENESCO INC,Consumer Cyclical,Retail - Apparel & Specialty,2024,2025-01-31,2325062000.0,-1228249000.0,-1079653000.0,17160000.0,-18890000,1335536000.0,0.5282650527168737,0.4643544989337919,0.0073804483493343405,-0.008124514529074924,21.01259854634716
GES,GUESS INC,Consumer Cyclical,Retail - Apparel & Specialty,2020,2021-01-31,1876529000.0,-1179427000.0,-679958000.0,17144000.0,-81229000,2465868000.0,0.6285152001381273,0.36234878331216835,0.009136016549704268,-0.04328683436280494,21.625809712275355
GES,GUESS INC,Consumer Cyclical,Retail - Apparel & Specialty,2021,2022-01-31,2591631000.0,-1422126000.0,-861578000.0,307927000.0,171363000,2555628000.0,0.5487378411509972,0.3324462471702183,0.11881591167878452,0.06612168167459025,21.661563822963636
GES,GUESS INC,Consumer Cyclical,Retail - Apparel & Specialty,2022,2023-01-31,2687350000.0,-1538603000.0,-893297000.0,255450000.0,149610000,2425448000.0,0.5725353973245019,0.33240813440750183,0.09505646826799635,0.055671944480622175,21.609282086541146
GES,GUESS INC,Consumer Cyclical,Retail - Apparel & Specialty,2023,2024-01-31,2776530000.0,-1553950000.0,-954078000.0,268502000.0,198199000,2590021000.0,0.5596734052936579,0.3436224351978909,0.0967041595084512,0.07138370556053779,21.674931820733097
GES,GUESS INC,Consumer Cyclical,Retail - Apparel & Specialty,2024,2025-01-31,2995273000.0,-1694283000.0,-1134643000.0,166347000.0,60423000,2766678000.0,0.5656522794416402,0.3788112135354607,0.055536507022899084,0.020172785585821394,21.740913159458007
GLBE,Global-e Online Ltd.,Consumer Cyclical,Retail - Apparel & Specialty,2023,2023-12-31,569946000.0,-336343000.0,-273094000.0,-137059000.0,-133805000,1202360000.0,0.5901313457766174,0.4791576745867152,-0.2404771680124082,-0.23476785520031723,20.907552129049954
GLBE,Global-e Online Ltd.,Consumer Cyclical,Retail - Apparel & Specialty,2024,2024-12-31,752764000.0,-413331000.0,-301874000.0,-67928000.0,-75548000,1263482000.0,0.5490844408074775,0.4010207714502819,-0.09023810915506054,-0.10036080365160926,20.957137238549375
GO,Grocery Outlet Holding Corp.,Consumer Defensive,Retail - Defensive,2020,2020-12-31,3134640000.0,-2161293000.0,-772409000.0,107375000.0,106713000,2485624000.0,0.6894868310236583,0.24641075211188526,0.03425433223591864,0.03404314371028252,21.633789571612848
GO,Grocery Outlet Holding Corp.,Consumer Defensive,Retail - Defensive,2021,2021-12-31,3079582000.0,-2130796000.0,-859691000.0,89095000.0,62310000,2669808000.0,0.6919107852948875,0.2791583403202123,0.028930874384900288,0.020233265423684123,21.705272396660554
GO,Grocery Outlet Holding Corp.,Consumer Defensive,Retail - Defensive,2022,2022-12-31,3578101000.0,-2486002000.0,-997109000.0,94990000.0,65052000,2772404000.0,0.694782511728987,0.2786698866242177,0.026547601646795326,0.018180593560662487,21.74298065080031
GO,Grocery Outlet Holding Corp.,Consumer Defensive,Retail - Defensive,2023,2023-12-31,3969453000.0,-2727774000.0,-1115897000.0,125782000.0,79437000,2969586000.0,0.6871914089926244,0.2811211015724333,0.0316874894349423,0.020012077230792253,21.811688386105388
GO,Grocery Outlet Holding Corp.,Consumer Defensive,Retail - Defensive,2024,2024-12-31,4371501000.0,-3049564000.0,-1227722000.0,94215000.0,39465000,3173821000.0,0.6976011214454715,0.28084678466275087,0.021552093891777674,0.00902779159835489,21.878202061745146
GOED,Polished.com Inc.,Consumer Cyclical,Retail - Apparel & Specialty,2020,2020-12-31,55134000.0,-47879000.0,-19331000.0,-14433000.0,-21568000,26217000.0,0.8684115065114085,0.35061849312583887,-0.2617803895962564,-0.39119236768600135,17.08191861327779
GOED,Polished.com Inc.,Consumer Cyclical,Retail - Apparel & Specialty,2021,2021-12-31,345725000.0,-275922000.0,-50664000.0,-1017000.0,-7582000,383592000.0,0.7980967531997976,0.14654421867090897,-0.0029416443705257067,-0.02193072528743944,19.765090045698734
GOED,Polished.com Inc.,Consumer Cyclical,Retail - Apparel & Specialty,2022,2022-12-31,534474000.0,-444957000.0,-78487000.0,-19202000.0,-125965000,261914000.0,0.8325138360331841,0.14684905159090994,-0.035926911318417735,-0.23568031372901208,19.383526763566618
GPC,GENUINE PARTS CO,Consumer Cyclical,Retail - Apparel & Specialty,2020,2020-12-31,16537433000.0,-10882592000.0,-4386739000.0,971683000.0,-29102000,13440215000.0,0.6580581157910058,0.26526118049881137,0.058756579694079485,-0.001759765254982439,23.321517168937273
GPC,GENUINE PARTS CO,Consumer Cyclical,Retail - Apparel & Specialty,2021,2021-12-31,18870510000.0,-12236374000.0,-5162506000.0,1262496000.0,898790000,14352102000.0,0.648438966408433,0.27357532997253386,0.06690312026543002,0.0476293433510806,23.387162249261007
GPC,GENUINE PARTS CO,Consumer Cyclical,Retail - Apparel & Specialty,2022,2022-12-31,22095973000.0,-14355869000.0,-5758295000.0,1646489000.0,1182701000,16495379000.0,0.6497052200416791,0.2606038213388476,0.07451534268257841,0.053525635644105826,23.52634611802259
GPC,GENUINE PARTS CO,Consumer Cyclical,Retail - Apparel & Specialty,2023,2023-12-31,23090610000.0,-14799938000.0,-6167143000.0,1747053000.0,1316524000,17968454000.0,0.6409504989257538,0.26708445554275095,0.07566075560585017,0.05701555740623569,23.611883501764876
GPC,GENUINE PARTS CO,Consumer Cyclical,Retail - Apparel & Specialty,2024,2024-12-31,23486569000.0,-14962954000.0,-6642900000.0,1442736000.0,904076000,19282705000.0,0.6370855615394484,0.2828382468294965,0.061428129413027506,0.0384933193094317,23.682474417117444
HCMC,Healthier Choices Management Corp.,Consumer Defensive,Retail - Defensive,2020,2020-12-31,13920745.0,-8143524.0,-8844947.0,-3067726.0,-3722392,11874993.0,0.5849919670247533,0.6353788536461231,-0.22037082067087646,-0.2673989071705573,16.28994531841112
HD,HOME DEPOT INC,Consumer Cyclical,Retail - Apparel & Specialty,2020,2021-01-31,132110000000.0,-87257000000.0,-24447000000.0,18278000000.0,12866000000,70581000000.0,0.6604874725607448,0.1850503368405117,0.13835440163500112,0.09738853985315267,24.980026823412803
HD,HOME DEPOT INC,Consumer Cyclical,Retail - Apparel & Specialty,2021,2022-01-31,151157000000.0,-100325000000.0,-25406000000.0,23040000000.0,16433000000,71876000000.0,0.6637138868858207,0.16807690017663754,0.15242430056166767,0.1087147799969568,24.99820824901062
HD,HOME DEPOT INC,Consumer Cyclical,Retail - Apparel & Specialty,2022,2023-01-31,157403000000.0,-104625000000.0,-26284000000.0,24039000000.0,17105000000,76445000000.0,0.6646950820505327,0.16698538147303418,0.15272262917479337,0.10867010158637383,25.059837364958987
HD,HOME DEPOT INC,Consumer Cyclical,Retail - Apparel & Specialty,2023,2024-01-31,152669000000.0,-101709000000.0,-26598000000.0,21689000000.0,15143000000,76530000000.0,0.6662059750178491,0.17422004467180632,0.1420655142825328,0.09918844035134834,25.06094865776824
HD,HOME DEPOT INC,Consumer Cyclical,Retail - Apparel & Specialty,2024,2025-01-31,159514000000.0,-106206000000.0,-28748000000.0,21526000000.0,14806000000,96119000000.0,0.6658098975638502,0.1802224256178141,0.13494740273581002,0.09281943904610254,25.28885284409847
HFFG,HF Foods Group Inc.,Consumer Defensive,Retail - Defensive,2020,2020-12-31,566832000.0,-466085000.0,-106355000.0,-5608000.0,-343512000,490591000.0,0.822263033844243,0.18763055014536936,-0.009893583989612443,-0.6060208315691422,20.011121344736576
HFFG,HF Foods Group Inc.,Consumer Defensive,Retail - Defensive,2021,2021-12-31,796884000.0,-645372000.0,-122030000.0,29482000.0,22145000,596946000.0,0.8098694414745433,0.1531339567615864,0.03699660176387028,0.027789490063798494,20.207337215004518
