Ticker,Company Name,Sector,Industry,Fiscal_Year,Report Date,Revenue,COGS,SGA,Operating_Income,Net_Income,Total Assets,COGS_ratio,SGA_ratio,Operating_margin,Net_margin,ROA,Log_Assets
FLWS,1 800 FLOWERS COM INC,Consumer Cyclical,Retail - Apparel & Specialty,2024,2024-06-30,1831421000.0,-1096668000.0,-603076000.0,17690000.0,-6105000,1032648000.0,0.5988071557550121,0.32929402906267863,0.00965916629764538,-0.0033334771196791998,-0.0059119854974783274,20.755392213931422
FND,"Floor & Decor Holdings, Inc.",Consumer Cyclical,Retail - Apparel & Specialty,2020,2020-12-31,2425788000.0,-1390896000.0,-798815000.0,214579000.0,194981000,2880425000.0,0.5733790421916507,0.32930124149348583,0.08845744145819832,0.08037841724008858,0.06769174687763091,21.78120368965141
FND,"Floor & Decor Holdings, Inc.",Consumer Cyclical,Retail - Apparel & Specialty,2021,2021-12-31,3433533000.0,-2011267000.0,-1048841000.0,338992000.0,283230000,3730695000.0,0.5857718565687297,0.30546990519677547,0.09872979231596143,0.08248937755949921,0.0759188301375481,22.039860380323148
FND,"Floor & Decor Holdings, Inc.",Consumer Cyclical,Retail - Apparel & Specialty,2022,2022-12-31,4264473000.0,-2536757000.0,-1292314000.0,396760000.0,298195000,4351242000.0,0.5948582626739576,0.3030418999018167,0.09303845985189729,0.06992540461623277,0.06853100792831104,22.193727158536092
FND,"Floor & Decor Holdings, Inc.",Consumer Cyclical,Retail - Apparel & Specialty,2023,2023-12-31,4413884000.0,-2555536000.0,-1536920000.0,321428000.0,245980000,4662550000.0,0.5789767016985494,0.3482012667301633,0.07282203157128733,0.05572869608716496,0.05275653880387342,22.262828345719434
FND,"Floor & Decor Holdings, Inc.",Consumer Cyclical,Retail - Apparel & Specialty,2024,2024-12-31,4455770000.0,-2527519000.0,-1672075000.0,256176000.0,205872000,5050478000.0,0.5672462896424187,0.3752606171323924,0.05749309322518891,0.046203462027887436,0.04076287432595489,22.342748729219668
FTCH,Farfetch Ltd,Consumer Cyclical,Retail - Apparel & Specialty,2020,2020-12-31,1673922000.0,-902994000.0,-1351483000.0,-580555000.0,-3333171000,4282220102.0,0.5394480746414707,0.8073751345642151,-0.3468232092056858,-0.7869891621864453,-0.5668952049610628,22.177737427474337
FTCH,Farfetch Ltd,Consumer Cyclical,Retail - Apparel & Specialty,2021,2021-12-31,2256608000.0,-1240097000.0,-1480968000.0,-464457000.0,1466487000,4376080438.0,0.5495402834697032,0.6562805768658092,-0.20582086033551242,0.4865143949252013,0.3351142696705613,22.199419283524207
FTCH,Farfetch Ltd,Consumer Cyclical,Retail - Apparel & Specialty,2022,2022-12-31,2316680000.0,-1293505000.0,-1733603000.0,-710428000.0,359287000,3751005524.0,0.5583442685221955,0.7483135348861302,-0.3066578034083257,0.15508702108189307,0.09578418312134696,22.04528978071903
GCO,GENESCO INC,Consumer Cyclical,Retail - Apparel & Specialty,2020,2021-01-31,1786530000.0,-982063000.0,-813775000.0,-9308000.0,-56429000,1587368000.0,0.5497041751327993,0.45550592489350866,-0.005210100026307982,-0.03158581160126055,-0.035548782638934386,21.1853431356677
GCO,GENESCO INC,Consumer Cyclical,Retail - Apparel & Specialty,2021,2022-01-31,2422084000.0,-1240948000.0,-1033625000.0,147511000.0,114850000,1562099000.0,0.5123472183458543,0.42675026960254064,0.06090251205160515,0.04741784347693969,0.07352286890907682,21.16929626663715
GCO,GENESCO INC,Consumer Cyclical,Retail - Apparel & Specialty,2022,2023-01-31,2384888000.0,-1248698000.0,-1042094000.0,94096000.0,71915000,1456426000.0,0.5235876904911257,0.4369572072147623,0.03945510229411193,0.030154455890591087,0.04937772327601952,21.0992513263446
GCO,GENESCO INC,Consumer Cyclical,Retail - Apparel & Specialty,2023,2024-01-31,2324624000.0,-1225804000.0,-1082040000.0,16780000.0,-16827000,1329890000.0,0.5273128041352064,0.4654688242055489,0.007218371659244678,-0.007238589982724088,-0.012652926181864666,21.008362068992763
GCO,GENESCO INC,Consumer Cyclical,Retail - Apparel & Specialty,2024,2025-01-31,2325062000.0,-1228249000.0,-1079653000.0,17160000.0,-18890000,1335536000.0,0.5282650527168737,0.4643544989337919,0.0073804483493343405,-0.008124514529074924,-0.014144133890812378,21.01259854634716
GES,GUESS INC,Consumer Cyclical,Retail - Apparel & Specialty,2020,2021-01-31,1876529000.0,-1179427000.0,-679958000.0,17144000.0,-81229000,2465868000.0,0.6285152001381273,0.36234878331216835,0.009136016549704268,-0.04328683436280494,-0.032941341547884966,21.625809712275355
GES,GUESS INC,Consumer Cyclical,Retail - Apparel & Specialty,2021,2022-01-31,2591631000.0,-1422126000.0,-861578000.0,307927000.0,171363000,2555628000.0,0.5487378411509972,0.3324462471702183,0.11881591167878452,0.06612168167459025,0.06705318614446235,21.661563822963636
GES,GUESS INC,Consumer Cyclical,Retail - Apparel & Specialty,2022,2023-01-31,2687350000.0,-1538603000.0,-893297000.0,255450000.0,149610000,2425448000.0,0.5725353973245019,0.33240813440750183,0.09505646826799635,0.055671944480622175,0.061683449820404315,21.609282086541146
GES,GUESS INC,Consumer Cyclical,Retail - Apparel & Specialty,2023,2024-01-31,2776530000.0,-1553950000.0,-954078000.0,268502000.0,198199000,2590021000.0,0.5596734052936579,0.3436224351978909,0.0967041595084512,0.07138370556053779,0.07652408995911616,21.674931820733097
GES,GUESS INC,Consumer Cyclical,Retail - Apparel & Specialty,2024,2025-01-31,2995273000.0,-1694283000.0,-1134643000.0,166347000.0,60423000,2766678000.0,0.5656522794416402,0.3788112135354607,0.055536507022899084,0.020172785585821394,0.021839549091003725,21.740913159458007
GOED,Polished.com Inc.,Consumer Cyclical,Retail - Apparel & Specialty,2020,2020-12-31,55134000.0,-47879000.0,-19331000.0,-14433000.0,-21568000,26217000.0,0.8641835012739987,0.35061849312583887,-0.2617803895962564,-0.39119236768600135,-0.5668952049610628,17.08191861327779
GOED,Polished.com Inc.,Consumer Cyclical,Retail - Apparel & Specialty,2021,2021-12-31,345725000.0,-275922000.0,-50664000.0,-1017000.0,-7582000,383592000.0,0.7980967531997976,0.14654421867090897,-0.0029416443705257067,-0.02193072528743944,-0.019765792821539552,19.765090045698734
GOED,Polished.com Inc.,Consumer Cyclical,Retail - Apparel & Specialty,2022,2022-12-31,534474000.0,-444957000.0,-78487000.0,-19202000.0,-125965000,261914000.0,0.8325138360331841,0.14684905159090994,-0.035926911318417735,-0.23568031372901208,-0.48094030865093124,19.383526763566618
GPC,GENUINE PARTS CO,Consumer Cyclical,Retail - Apparel & Specialty,2020,2020-12-31,16537433000.0,-10882592000.0,-4386739000.0,971683000.0,-29102000,13440215000.0,0.6580581157910058,0.26526118049881137,0.058756579694079485,-0.001759765254982439,-0.002165292742712821,23.321517168937273
GPC,GENUINE PARTS CO,Consumer Cyclical,Retail - Apparel & Specialty,2021,2021-12-31,18870510000.0,-12236374000.0,-5162506000.0,1262496000.0,898790000,14352102000.0,0.648438966408433,0.27357532997253386,0.06690312026543002,0.0476293433510806,0.06262427622100233,23.387162249261007
GPC,GENUINE PARTS CO,Consumer Cyclical,Retail - Apparel & Specialty,2022,2022-12-31,22095973000.0,-14355869000.0,-5758295000.0,1646489000.0,1182701000,16495379000.0,0.6497052200416791,0.2606038213388476,0.07451534268257841,0.053525635644105826,0.07169892853022655,23.52634611802259
GPC,GENUINE PARTS CO,Consumer Cyclical,Retail - Apparel & Specialty,2023,2023-12-31,23090610000.0,-14799938000.0,-6167143000.0,1747053000.0,1316524000,17968454000.0,0.6409504989257538,0.26708445554275095,0.07566075560585017,0.05701555740623569,0.07326862956601608,23.611883501764876
GPC,GENUINE PARTS CO,Consumer Cyclical,Retail - Apparel & Specialty,2024,2024-12-31,23486569000.0,-14962954000.0,-6642900000.0,1442736000.0,904076000,19282705000.0,0.6370855615394484,0.2828382468294965,0.061428129413027506,0.0384933193094317,0.04688533066289195,23.682474417117444
HD,HOME DEPOT INC,Consumer Cyclical,Retail - Apparel & Specialty,2020,2021-01-31,132110000000.0,-87257000000.0,-24447000000.0,18278000000.0,12866000000,70581000000.0,0.6604874725607448,0.1850503368405117,0.13835440163500112,0.09738853985315267,0.182287017752653,24.980026823412803
HD,HOME DEPOT INC,Consumer Cyclical,Retail - Apparel & Specialty,2021,2022-01-31,151157000000.0,-100325000000.0,-25406000000.0,23040000000.0,16433000000,71876000000.0,0.6637138868858207,0.16807690017663754,0.15242430056166767,0.1087147799969568,0.2286298625410429,24.99820824901062
HD,HOME DEPOT INC,Consumer Cyclical,Retail - Apparel & Specialty,2022,2023-01-31,157403000000.0,-104625000000.0,-26284000000.0,24039000000.0,17105000000,76445000000.0,0.6646950820505327,0.16698538147303418,0.15272262917479337,0.10867010158637383,0.2237556413107463,25.059837364958987
HD,HOME DEPOT INC,Consumer Cyclical,Retail - Apparel & Specialty,2023,2024-01-31,152669000000.0,-101709000000.0,-26598000000.0,21689000000.0,15143000000,76530000000.0,0.6662059750178491,0.17422004467180632,0.1420655142825328,0.09918844035134834,0.19787011629426368,25.06094865776824
HD,HOME DEPOT INC,Consumer Cyclical,Retail - Apparel & Specialty,2024,2025-01-31,159514000000.0,-106206000000.0,-28748000000.0,21526000000.0,14806000000,96119000000.0,0.6658098975638502,0.1802224256178141,0.13494740273581002,0.09281943904610254,0.15403822345217907,25.28885284409847
HIBB,HIBBETT SPORTS INC,Consumer Cyclical,Retail - Apparel & Specialty,2020,2021-01-31,1419657000.0,-915169000.0,-356856000.0,118049000.0,74266000,808166000.0,0.644640923828784,0.25136775995891963,0.08315318418463051,0.05231263608040534,0.09189448702370552,20.510278040928878
HIBB,HIBBETT SPORTS INC,Consumer Cyclical,Retail - Apparel & Specialty,2021,2022-01-31,1691184000.0,-1044777000.0,-382414000.0,228166000.0,174313000,703217000.0,0.6177784321516759,0.22612205413485464,0.13491494716127872,0.10307157589002734,0.24787938858133407,20.371176079242115
HIBB,HIBBETT SPORTS INC,Consumer Cyclical,Retail - Apparel & Specialty,2022,2023-01-31,1708316000.0,-1106415000.0,-389563000.0,168419000.0,128057000,939160000.0,0.6476641323970507,0.22803919181228766,0.09858773201211017,0.0749609557014042,0.1363526981557988,20.66049641669333
HIBB,HIBBETT SPORTS INC,Consumer Cyclical,Retail - Apparel & Specialty,2023,2024-01-31,1728887000.0,-1145184000.0,-397674000.0,137021000.0,103158000,909222000.0,0.662382214684939,0.23001734641998003,0.07925387836220643,0.05966728883958292,0.11345743943723315,20.628099846746267
HNST,"The Honest Company, Inc.",Consumer Cyclical,Retail - Apparel & Specialty,2020,2020-12-31,300522000.0,-192626000.0,-115731000.0,-13540000.0,-14466000,240732000.0,0.6409713764716061,0.38509992612853633,-0.04505493774166284,-0.04813624293728912,-0.060091720253227655,19.299194839492227
HNST,"The Honest Company, Inc.",Consumer Cyclical,Retail - Apparel & Specialty,2021,2021-12-31,318639000.0,-209467000.0,-138319000.0,-36826000.0,-38679000,272597000.0,0.6573802955695944,0.4340931273321847,-0.11557279554605682,-0.12138815399244914,-0.14189077649423876,19.42350507203042
HNST,"The Honest Company, Inc.",Consumer Cyclical,Retail - Apparel & Specialty,2022,2022-12-31,313651000.0,-221336000.0,-135099000.0,-49780000.0,-49019000,240599000.0,0.7056760539580617,0.4307303340336871,-0.1587114340461213,-0.15628517046016113,-0.20373733889168283,19.29864220522024
HNST,"The Honest Company, Inc.",Consumer Cyclical,Retail - Apparel & Specialty,2023,2023-12-31,344365000.0,-243833000.0,-131022000.0,-36704000.0,-39238000,201621000.0,0.7080655699621041,0.38047420614754696,-0.10658458321838747,-0.1139430546077563,-0.19461266435539948,19.121900255403183
HNST,"The Honest Company, Inc.",Consumer Cyclical,Retail - Apparel & Specialty,2024,2024-12-31,378340000.0,-233683000.0,-144137000.0,-6331000.0,-6124000,247393000.0,0.6176534334196754,0.38097214146006236,-0.01673362583919226,-0.016186498916318653,-0.024754136131580118,19.326488723262063
HOUR,"Hour Loop, Inc.",Consumer Cyclical,Retail - Apparel & Specialty,2021,2021-12-31,62792981.0,-27984335.0,-29334497.0,5474149.0,4783773,18816991.0,0.4456602402743071,0.467162038381328,0.08717772134436491,0.07618324411131237,0.25422624690631995,16.75027079623576
HOUR,"Hour Loop, Inc.",Consumer Cyclical,Retail - Apparel & Specialty,2022,2022-12-31,95930091.0,-46942770.0,-50906679.0,-1919358.0,-1477623,25731976.0,0.4893435366385715,0.5306643459766968,-0.020007882615268237,-0.015403123093044913,-0.05742361177392673,17.06324497882178
HOUR,"Hour Loop, Inc.",Consumer Cyclical,Retail - Apparel & Specialty,2023,2023-12-31,132124202.0,-65606947.0,-69520678.0,-3003423.0,-2429694,19550280.0,0.49655510502156147,0.5261767106074934,-0.02273181562905485,-0.018389469629493012,-0.12427924305943444,16.788500166543727
HOUR,"Hour Loop, Inc.",Consumer Cyclical,Retail - Apparel & Specialty,2024,2024-12-31,138252861.0,-66242153.0,-71279768.0,730940.0,657447,19966964.0,0.4791376650064406,0.5155753557967961,0.005286979196763241,0.0047553952608619075,0.032926738386466765,16.8095896657925
HVT,"Haverty Furniture Companies, Inc.",Consumer Cyclical,Retail - Apparel & Specialty,2020,2020-12-31,748252000.0,-329258000.0,-377288000.0,76605000.0,59148000,680372000.0,0.4400362444737869,0.5042258490455087,0.10237861041467314,0.07904823508657512,0.08693479449477638,20.33815026537583
HVT,"Haverty Furniture Companies, Inc.",Consumer Cyclical,Retail - Apparel & Specialty,2021,2021-12-31,1012799000.0,-438174000.0,-456267000.0,118358000.0,90803000,686290000.0,0.4326366830930915,0.4505010372245628,0.11686227968234565,0.08965549926490844,0.13230995643241195,20.34681083688534
HVT,"Haverty Furniture Companies, Inc.",Consumer Cyclical,Retail - Apparel & Specialty,2022,2022-12-31,1047215000.0,-442990000.0,-486298000.0,117927000.0,89358000,649049000.0,0.4230172409677096,0.46437264554079155,0.11261011349149888,0.0853291826415779,0.13767527567256094,20.29101877258874
HVT,"Haverty Furniture Companies, Inc.",Consumer Cyclical,Retail - Apparel & Specialty,2023,2023-12-31,862133000.0,-339041000.0,-455812000.0,67280000.0,56319000,654133000.0,0.3932583487698534,0.528702647967309,0.07803900326283764,0.06532518764506172,0.08609716984160713,20.298821252660208
HVT,"Haverty Furniture Companies, Inc.",Consumer Cyclical,Retail - Apparel & Specialty,2024,2024-12-31,722899000.0,-283821000.0,-419221000.0,19857000.0,19956000,648747000.0,0.39261501260895365,0.5799164198594824,0.027468567531563882,0.027605516123275865,0.030760835888258443,20.290553368156225
JAN,JanOne Inc.,Consumer Cyclical,Retail - Apparel & Specialty,2020,2020-12-31,33867000.0,-25040000.0,-17823000.0,-8996000.0,-8498000,24351000.0,0.7393628015472289,0.5262645052706174,-0.2656273068178463,-0.25092272713851244,-0.3489795080284177,17.00808347441142
JAN,JanOne Inc.,Consumer Cyclical,Retail - Apparel & Specialty,2021,2021-12-31,40022000.0,-31154000.0,-12089000.0,-3221000.0,10259000,15165000.0,0.778421867972615,0.3020588676228075,-0.08048073559542251,0.2563340162910399,0.6764919221892516,16.534500699104818
JAN,JanOne Inc.,Consumer Cyclical,Retail - Apparel & Specialty,2024,2024-12-31,12532000.0,-6238000.0,-13856000.0,-7562000.0,-6245000,82436000.0,0.497765719757421,0.8682714805103531,-0.6034152569422279,-0.49832428981806576,-0.0757557377844631,18.227532792673536
JILL,"J.Jill, Inc.",Consumer Cyclical,Retail - Apparel & Specialty,2020,2021-01-31,426730000.0,-181103000.0,-343448000.0,-97821000.0,-139404000,497182000.0,0.4243971597965927,0.804836782040166,-0.2292339418367586,-0.32667963349190354,-0.2803882682800262,20.024466714210178
JILL,"J.Jill, Inc.",Consumer Cyclical,Retail - Apparel & Specialty,2021,2022-01-31,585206000.0,-190770000.0,-335716000.0,58720000.0,-28143000,451849000.0,0.3259877718273565,0.5736714934570049,0.10034073471563859,-0.0480907577844383,-0.06228408162903979,19.928858611185966
JILL,"J.Jill, Inc.",Consumer Cyclical,Retail - Apparel & Specialty,2022,2023-01-31,618528000.0,-193218000.0,-345163000.0,80147000.0,42175000,466417000.0,0.3123835945987894,0.5580394096952765,0.1295769957059341,0.06818608050080191,0.09042337650643094,19.96059064173595
JILL,"J.Jill, Inc.",Consumer Cyclical,Retail - Apparel & Specialty,2023,2024-01-31,608043000.0,-177261000.0,-344543000.0,86239000.0,36201000,428180000.0,0.2915270794993117,0.566642490744898,0.1418304297557903,0.059536907751589936,0.08454621887991032,19.87505422588285
JILL,"J.Jill, Inc.",Consumer Cyclical,Retail - Apparel & Specialty,2024,2025-01-31,610857000.0,-181001000.0,-353382000.0,76474000.0,39483000,417699000.0,0.29630666424384106,0.5785020061978499,0.12519132955830906,0.06463542203821844,0.09452500484798862,19.850271635401814
JWN,NORDSTROM INC,Consumer Cyclical,Retail - Apparel & Specialty,2020,2021-01-31,10715000000.0,-7600000000.0,-4162000000.0,-1047000000.0,-690000000,9538000000.0,0.7092860475968269,0.3884274381707886,-0.09771348576761549,-0.06439570695286981,-0.07234221010694065,22.978549656822445
JWN,NORDSTROM INC,Consumer Cyclical,Retail - Apparel & Specialty,2021,2022-01-31,14789000000.0,-9344000000.0,-4953000000.0,492000000.0,178000000,8869000000.0,0.6318209480018933,0.33491108256136315,0.033267969436743525,0.01203597268239908,0.020069906415604917,22.905827887340728
JWN,NORDSTROM INC,Consumer Cyclical,Retail - Apparel & Specialty,2022,2023-01-31,15530000000.0,-10019000000.0,-5046000000.0,465000000.0,245000000,8745000000.0,0.6451384417256922,0.32491951062459756,0.02994204764971024,0.015775917578879587,0.02801600914808462,22.891747945416977
JWN,NORDSTROM INC,Consumer Cyclical,Retail - Apparel & Specialty,2023,2024-01-31,14693000000.0,-9303000000.0,-4855000000.0,535000000.0,134000000,8444000000.0,0.6331586469747499,0.3304294562036344,0.03641189682161573,0.009119989110460764,0.01586925627664614,22.856721966932486
JWN,NORDSTROM INC,Consumer Cyclical,Retail - Apparel & Specialty,2024,2025-01-31,15016000000.0,-9396000000.0,-5125000000.0,495000000.0,294000000,8966000000.0,0.6257325519445924,0.341302610548748,0.032964837506659565,0.019579115610015983,0.03279054204773589,22.91670548267966
KAR,Openlane Inc.,Consumer Cyclical,Retail - Apparel & Specialty,2020,2020-12-31,1326900000.0,-744300000.0,-374500000.0,99000000.0,500000,6798199999.0,0.5609314944607733,0.28223679252392797,0.07460999321727334,0.00037681814756198657,7.354888059685636e-05,22.639923708058234
KAR,Openlane Inc.,Consumer Cyclical,Retail - Apparel & Specialty,2021,2021-12-31,1450600000.0,-792500000.0,-420700000.0,127500000.0,66500000,7450700000.0,0.5463256583482696,0.2900179236178133,0.08789466427685096,0.045843099407141874,0.008925335874481593,22.731573824655484
KAR,Openlane Inc.,Consumer Cyclical,Retail - Apparel & Specialty,2022,2022-12-31,1519400000.0,-834300000.0,-445100000.0,139800000.0,241200000,5119800000.0,0.549098328287482,0.2929445833881795,0.09201000394892721,0.15874687376596025,0.047111215281846947,22.356381212734867
KAR,Openlane Inc.,Consumer Cyclical,Retail - Apparel & Specialty,2023,2023-12-31,1645100000.0,-867600000.0,-430400000.0,245600000.0,-154100000,4726300000.0,0.5273843535347396,0.26162543310437053,0.14929183636253116,-0.093672117196523,-0.03260478598480841,22.276408492325306
KSPN,Kaspien Holdings Inc.,Consumer Cyclical,Retail - Apparel & Specialty,2020,2021-01-31,158345000.0,-141951436.0,-22029689.0,-5725000.0,-3892000,45292000.0,0.8641835012739987,0.13912462660646058,-0.036155230667213996,-0.024579241529571506,-0.08593129029409168,17.62864097441607
KSPN,Kaspien Holdings Inc.,Consumer Cyclical,Retail - Apparel & Specialty,2021,2022-01-31,143713000.0,-110940000.0,-40368861.0,-9618000.0,-8031000,46682000.0,0.7719552162991518,0.2808991601316513,-0.06692505201338779,-0.05588220968179636,-0.17203633091984064,17.65886920936627
KSPN,Kaspien Holdings Inc.,Consumer Cyclical,Retail - Apparel & Specialty,2022,2023-01-31,128228000.0,-103838000.0,-38589772.0,-15424000.0,-19044000,40739000.0,0.8097919331191316,0.3009465327385594,-0.12028574102380135,-0.1485167046198958,-0.46746360980878277,17.522696422560845
KSS,KOHLS Corp,Consumer Cyclical,Retail - Apparel & Specialty,2020,2021-01-31,15955000000.0,-10360000000.0,-5021000000.0,-300000000.0,-163000000,15337000000.0,0.6493262300219367,0.3146975869633344,-0.01880288310874334,-0.010216233155750548,-0.010627893329855904,23.453534046615054
KSS,KOHLS Corp,Consumer Cyclical,Retail - Apparel & Specialty,2021,2022-01-31,19433000000.0,-11437000000.0,-5478000000.0,1680000000.0,938000000,15054000000.0,0.5885349662944476,0.28189162764369885,0.08645088251942572,0.04826840940667936,0.062309020858243656,23.434909573558752
KSS,KOHLS Corp,Consumer Cyclical,Retail - Apparel & Specialty,2022,2023-01-31,18098000000.0,-11457000000.0,-5587000000.0,246000000.0,-19000000,14345000000.0,0.6330533760636534,0.3087081445463587,0.013592662172615759,-0.0010498397612995912,-0.0013245033112582781,23.38666728637974
KSS,KOHLS Corp,Consumer Cyclical,Retail - Apparel & Specialty,2023,2024-01-31,17476000000.0,-10498000000.0,-5512000000.0,717000000.0,317000000,14009000000.0,0.6007095445181964,0.315403982604715,0.041027695124742504,0.018139162279697873,0.022628310371903777,23.362965817160386
KSS,KOHLS Corp,Consumer Cyclical,Retail - Apparel & Specialty,2024,2025-01-31,16221000000.0,-9661000000.0,-5308000000.0,509000000.0,109000000,13559000000.0,0.5955859688058689,0.3272301337772024,0.03137907650576413,0.006719684359780532,0.008038940924846964,23.330316370426583
LANV,Lanvin Group Holdings Limited,Consumer Cyclical,Retail - Apparel & Specialty,2021,2021-12-31,365165547.0,-164265492.0,-340543460.0,-127720795.0,-77277620,806836950.0,0.44983841808055347,0.8682714805103531,-0.34976135084288223,-0.21162352427514197,-0.09577848411627653,20.508632161210794
LANV,Lanvin Group Holdings Limited,Consumer Cyclical,Retail - Apparel & Specialty,2022,2022-12-31,444159408.0,-193905884.0,-397419348.0,-149626879.0,-229582766,747185537.0,0.4365682241723449,0.8682714805103531,-0.3368765274471007,-0.5168927233440477,-0.30726339661470187,20.43182408842819
LANV,Lanvin Group Holdings Limited,Consumer Cyclical,Retail - Apparel & Specialty,2023,2023-12-31,461196635.0,-189634973.0,-394953822.0,-128298714.0,-139938524,740209522.0,0.4111803049040026,0.856367527486405,-0.27818657870302976,-0.30342485911676265,-0.18905258557319665,20.422443841924373
LANV,Lanvin Group Holdings Limited,Consumer Cyclical,Retail - Apparel & Specialty,2024,2024-12-31,355613722.0,-157832064.0,-352974296.0,-146560123.0,-178834928,655481864.0,0.4438300724514787,0.8682714805103531,-0.41213292382457617,-0.5028909654954203,-0.2728297117309717,20.300881193355835
LE,"LANDS' END, INC.",Consumer Cyclical,Retail - Apparel & Specialty,2020,2021-01-31,1427448000.0,-821595000.0,-518897000.0,41142000.0,10836000,1045508000.0,0.5755691275619147,0.36351376722654694,0.02882206567244481,0.007591169695848815,0.01036433963202577,20.76776872864491
LE,"LANDS' END, INC.",Consumer Cyclical,Retail - Apparel & Specialty,2021,2022-01-31,1636624000.0,-945164000.0,-571767000.0,79786000.0,33369000,1036634000.0,0.577508334229487,0.34935757999393874,0.04875035438805737,0.020388922562543384,0.03218976032042167,20.759244762718936
LE,"LANDS' END, INC.",Consumer Cyclical,Retail - Apparel & Specialty,2022,2023-01-31,1555429000.0,-961663000.0,-527374000.0,24725000.0,-12530000,1082148000.0,0.6182622286198856,0.33905372729967104,0.015895936105087407,-0.008055655385105973,-0.011578822859719742,20.802213791750486
LE,"LANDS' END, INC.",Consumer Cyclical,Retail - Apparel & Specialty,2023,2024-01-31,1472508000.0,-846981000.0,-550211000.0,29185000.0,-130684000,811479000.0,0.5751961958780529,0.3736556949096372,0.019819926275442986,-0.08874926316189793,-0.16104421679427317,20.514369066580382
LE,"LANDS' END, INC.",Consumer Cyclical,Retail - Apparel & Specialty,2024,2025-01-31,1362935000.0,-709590000.0,-561804000.0,50957000.0,6233000,765481000.0,0.5206337793071569,0.4122016090275765,0.0373876964051844,0.004573218825549274,0.008142592696618205,20.456014952375146
LEAT,Leatt Corp,Consumer Cyclical,Retail - Apparel & Specialty,2020,2020-12-31,38604289.0,-21215669.0,-4046731.0,5819511.0,4423872,26237023.0,0.5495676659140128,0.10482594304482593,0.1507477834911038,0.11459534975504924,0.16861181239960035,17.08268206286001
LEAT,Leatt Corp,Consumer Cyclical,Retail - Apparel & Specialty,2021,2021-12-31,72475813.0,-41029710.0,-4621164.0,16655300.0,12574437,49166820.0,0.5661158985550118,0.06376146480757656,0.2298049419604303,0.1734983918014138,0.2557504634222836,17.710729563715244
LEAT,Leatt Corp,Consumer Cyclical,Retail - Apparel & Specialty,2022,2022-12-31,76335539.0,-45202712.0,-6616137.0,13250851.0,9960453,51927370.0,0.5921581558492697,0.08667177944469613,0.17358691866969067,0.1304825135249258,0.19181508711109382,17.765356569438822
LEAT,Leatt Corp,Consumer Cyclical,Retail - Apparel & Specialty,2023,2023-12-31,47241187.0,-27435115.0,-7566544.0,1314502.0,803159,47607372.0,0.5807456743201648,0.16016837172190446,0.027825338088985782,0.017001245121127037,0.016870475438131725,17.678498181159497
LEAT,Leatt Corp,Consumer Cyclical,Retail - Apparel & Specialty,2024,2024-12-31,44027942.0,-26314945.0,-8334459.0,-3381768.0,-2204664,46488946.0,0.5976873731686119,0.18929930906150463,-0.07680958605787207,-0.05007420060651484,-0.047423402543907964,17.654725121867497
LESL,"Leslie's, Inc.",Consumer Cyclical,Retail - Apparel & Specialty,2020,2020-09-30,1112229000.0,-651516000.0,-314338000.0,146375000.0,58561000,746438000.0,0.5857750517204641,0.2826198561627147,0.13160509211682125,0.05265192689634958,0.07845393723256319,20.430823117241143
LESL,"Leslie's, Inc.",Consumer Cyclical,Retail - Apparel & Specialty,2021,2021-09-30,1342917000.0,-747757000.0,-386075000.0,209085000.0,126634000,1042232000.0,0.5568154993942291,0.28748984486755325,0.1556946557382176,0.09429771162327977,0.1215026980557112,20.76463040424743
LESL,"Leslie's, Inc.",Consumer Cyclical,Retail - Apparel & Specialty,2022,2022-09-30,1562120000.0,-888379000.0,-434987000.0,238754000.0,159029000,1109631000.0,0.56870086805111,0.27845940132640257,0.1528397306224874,0.10180331856707552,0.14331701259247442,20.827293364570313
LESL,"Leslie's, Inc.",Consumer Cyclical,Retail - Apparel & Specialty,2023,2023-09-30,1451209000.0,-902986000.0,-446044000.0,102179000.0,27242000,1034435000.0,0.6222301543058236,0.3073602768450306,0.07040956884914579,0.018771934297540878,0.02633514913938527,20.75712122088971
LESL,"Leslie's, Inc.",Consumer Cyclical,Retail - Apparel & Specialty,2024,2024-09-30,1330121000.0,-853331000.0,-419673000.0,57117000.0,-23379000,1050325000.0,0.6415438896160575,0.31551490428314416,0.04294120610079835,-0.01757659641491263,-0.022258824649513245,20.772365477032753
LL,"Lumber Liquidators Holdings, Inc.",Consumer Cyclical,Retail - Apparel & Specialty,2020,2020-12-31,1097702000.0,-669990000.0,-371430000.0,56282000.0,61427000,674348000.0,0.6103569092522378,0.33837052314744803,0.05127256760031411,0.05595963203127989,0.09109095007325595,20.329256856103807
LL,"Lumber Liquidators Holdings, Inc.",Consumer Cyclical,Retail - Apparel & Specialty,2021,2021-12-31,1152344000.0,-712302000.0,-387356000.0,52686000.0,41698000,605892000.0,0.6181331269134911,0.336146150802191,0.04572072228431788,0.03618537520046097,0.06882084595934589,20.222212310329123
LL,"Lumber Liquidators Holdings, Inc.",Consumer Cyclical,Retail - Apparel & Specialty,2022,2022-12-31,1110679000.0,-709516000.0,-412885000.0,-11722000.0,-12081000,613953000.0,0.6388128343112637,0.37174107010216273,-0.010553904413426381,-0.010877130115902075,-0.01967740201611524,20.235428935950257
